,Unnamed: 0,Player,Nation,Pos,Age,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Matches,team,MP,country_full_name
179,179,Margaux Chauvet,AUS,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sydney,,Australia
180,180,Squad Total,null,nan,21.8,18.0,198,1620.0,18.0,42.0,31.0,73.0,40.0,2.0,4.0,26.0,2.0,42.0,38.7,28.9,67.7,336.0,814.0,797.0,2.33,1.72,4.06,2.22,3.94,2.33,1.61,3.94,2.15,3.76,,Sydney,,null
181,181,Opponent Total,null,nan,24.0,18.0,198,1620.0,18.0,15.0,8.0,23.0,13.0,2.0,2.0,21.0,0.0,17.7,16.1,11.7,27.8,215.0,494.0,479.0,0.83,0.44,1.28,0.72,1.17,0.98,0.65,1.63,0.9,1.55,,Sydney,,null
182,182,Danika Matos,AUS,DF,22.0,18.0,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.3,16.0,70.0,58.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,Western-Sydney-Wanderers-Women,,Australia
183,183,Bethany Gordon,AUS,MF,24.0,18.0,18,1534.0,17.0,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.8,1.8,0.6,2.4,21.0,68.0,49.0,0.12,0.18,0.29,0.12,0.29,0.1,0.04,0.14,0.1,0.14,Matches,Western-Sydney-Wanderers-Women,,Australia
184,184,Malia Steinmetz,NZL,"DF,MF",23.0,18.0,17,1516.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.4,1.9,13.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches,Western-Sydney-Wanderers-Women,,New Zealand
185,185,Clare Hunt,AUS,DF,23.0,17.0,17,1500.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,11.0,57.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches,Western-Sydney-Wanderers-Women,,Australia
186,186,Amy Harrison,AUS,"FW,MF",26.0,18.0,17,1431.0,15.9,3.0,3.0,6.0,2.0,1.0,1.0,4.0,0.0,1.9,1.1,2.3,3.4,12.0,62.0,30.0,0.19,0.19,0.38,0.13,0.31,0.12,0.14,0.26,0.07,0.21,Matches,Western-Sydney-Wanderers-Women,,Australia
187,187,Sophie Harding,AUS,"FW,MF",23.0,18.0,16,1443.0,16.0,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.7,6.7,69.0,23.0,138.0,0.12,0.25,0.37,0.12,0.37,0.19,0.23,0.42,0.19,0.42,Matches,Western-Sydney-Wanderers-Women,,Australia
188,188,Jordyn Bloomer,USA,GK,24.0,14.0,14,1215.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Western-Sydney-Wanderers-Women,,United States
189,189,Olivia Price,AUS,"FW,MF",26.0,18.0,13,1085.0,12.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.1,1.1,1.1,2.2,15.0,39.0,39.0,0.25,0.0,0.25,0.25,0.25,0.09,0.09,0.18,0.09,0.18,Matches,Western-Sydney-Wanderers-Women,,Australia
190,190,Alexia Apostolakis,AUS,DF,16.0,14.0,13,1070.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,19.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,Matches,Western-Sydney-Wanderers-Women,,Australia
191,191,Lauren Keir,AUS,DF,25.0,10.0,10,871.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-Sydney-Wanderers-Women,,Australia
192,192,Sarina Bolden,PHL,FW,26.0,10.0,10,762.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8,2.8,0.6,3.3,17.0,9.0,52.0,0.12,0.0,0.12,0.12,0.12,0.33,0.07,0.4,0.33,0.4,Matches,Western-Sydney-Wanderers-Women,,Philippines
193,193,Gemma Ferris,AUS,DF,18.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,Western-Sydney-Wanderers-Women,,Australia
194,194,Sheridan Gallagher,AUS,"FW,MF",20.0,11.0,6,506.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.1,1.3,12.0,6.0,29.0,0.36,0.0,0.36,0.36,0.36,0.22,0.01,0.23,0.22,0.23,Matches,Western-Sydney-Wanderers-Women,,Australia
195,195,Amy Chessari,AUS,MF,18.0,10.0,4,438.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,Western-Sydney-Wanderers-Women,,Australia
196,196,Sham Khamis,AUS,GK,27.0,5.0,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-Sydney-Wanderers-Women,,Australia
197,197,Holly Caspers,AUS,"FW,MF",22.0,7.0,4,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.7,13.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19,Matches,Western-Sydney-Wanderers-Women,,Australia
198,198,Angelique Hristodoulou,AUS,DF,20.0,10.0,3,467.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,6.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,Western-Sydney-Wanderers-Women,,Australia
199,199,Melissa Caceres,AUS,"FW,MF",26.0,10.0,3,363.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.7,7.0,18.0,10.0,0.25,0.25,0.5,0.25,0.5,0.07,0.1,0.17,0.07,0.17,Matches,Western-Sydney-Wanderers-Women,,Australia
200,200,Ella Abdul Massih,null,DF,,4.0,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Western-Sydney-Wanderers-Women,,null
201,201,Cushla Rue,AUS,"FW,MF",19.0,8.0,1,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,1.4,3.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.46,0.07,0.52,0.46,0.52,Matches,Western-Sydney-Wanderers-Women,,Australia
202,202,Tess Boade,USA,FW,23.0,2.0,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.48,0.08,0.56,0.48,0.56,Matches,Western-Sydney-Wanderers-Women,,United States
203,203,Jitka Chlastáková,CZE,"DF,FW",28.0,7.0,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,Western-Sydney-Wanderers-Women,,Czechia
204,204,Sienna Saveska,AUS,"FW,MF",15.0,7.0,0,57.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,4.0,9.0,1.58,0.0,1.58,1.58,1.58,0.39,0.0,0.39,0.39,0.39,Matches,Western-Sydney-Wanderers-Women,,Australia
205,205,Aimee Hall,null,GK,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Western-Sydney-Wanderers-Women,,null
206,206,Teresa Morrissey,AUS,GK,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Western-Sydney-Wanderers-Women,,Australia
207,207,Squad Total,null,nan,23.3,18.0,198,1620.0,18.0,16.0,11.0,27.0,15.0,1.0,1.0,25.0,0.0,17.4,16.6,12.3,28.9,256.0,569.0,561.0,0.89,0.61,1.5,0.83,1.44,0.97,0.68,1.65,0.92,1.6,,Western-Sydney-Wanderers-Women,,null
208,208,Opponent Total,null,nan,24.0,18.0,198,1620.0,18.0,23.0,14.0,37.0,20.0,3.0,3.0,23.0,1.0,24.3,21.9,16.0,37.9,283.0,664.0,646.0,1.28,0.78,2.06,1.11,1.89,1.35,0.89,2.24,1.22,2.1,,Western-Sydney-Wanderers-Women,,null
209,209,Sydney Cummings,GUY,DF,23.0,18.0,18,1620.0,18.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,2.3,1.5,0.1,1.6,3.0,64.0,3.0,0.22,0.0,0.22,0.17,0.17,0.13,0.01,0.14,0.08,0.09,Matches,Western-United-Women,,Guyana
210,210,Hillary Beall,USA,GK,23.0,18.0,18,1611.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-United-Women,,United States
211,211,Hannah Keane,USA,FW,29.0,18.0,18,1549.0,17.2,13.0,4.0,17.0,13.0,0.0,0.0,1.0,0.0,9.0,9.0,3.9,12.9,38.0,63.0,140.0,0.76,0.23,0.99,0.76,0.99,0.52,0.23,0.75,0.52,0.75,Matches,Western-United-Women,,United States
212,212,Adriana Taranto,AUS,MF,23.0,18.0,17,1352.0,15.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,0.07,0.27,0.33,0.07,0.33,,,,,,Matches,Western-United-Women,,Australia
213,213,Alana Cerne,AUS,DF,19.0,17.0,16,1476.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,9.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,Western-United-Women,,Australia
214,214,Melissa Taranto,AUS,MF,23.0,17.0,16,1361.0,15.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,7.0,50.0,25.0,0.07,0.13,0.2,0.07,0.2,0.02,0.04,0.06,0.02,0.06,Matches,Western-United-Women,,Australia
215,215,Emma Robers,AUS,MF,24.0,17.0,14,1258.0,14.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,0.6,1.9,16.0,52.0,40.0,0.14,0.07,0.21,0.14,0.21,0.09,0.04,0.13,0.09,0.13,Matches,Western-United-Women,,Australia
216,216,Tyla-Jay Vlajnic,SRB,"DF,FW",31.0,16.0,14,1196.0,13.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.2,4.2,25.0,43.0,77.0,0.23,0.23,0.45,0.23,0.45,0.15,0.16,0.32,0.15,0.32,Matches,Western-United-Women,,Serbia
217,217,Angela Beard,PHL,DF,24.0,11.0,9,855.0,9.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.8,11.0,40.0,40.0,0.0,0.21,0.21,0.0,0.21,0.02,0.06,0.09,0.02,0.09,Matches,Western-United-Women,,Philippines
218,218,Jessica McDonald,USA,"FW,MF",34.0,9.0,9,810.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,1.9,4.0,25.0,21.0,86.0,0.22,0.11,0.33,0.22,0.33,0.24,0.21,0.45,0.24,0.45,Matches,Western-United-Women,,United States
219,219,Kahli Johnson,AUS,"FW,MF",18.0,15.0,9,786.0,8.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.6,3.6,1.3,4.9,33.0,16.0,81.0,0.23,0.11,0.34,0.23,0.34,0.41,0.15,0.56,0.41,0.56,Matches,Western-United-Women,,Australia
220,220,Jaclyn Sawicki,PHL,"FW,MF",29.0,12.0,8,689.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,7.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,Western-United-Women,,Philippines
221,221,Stacey Papadopoulos,AUS,DF,25.0,10.0,8,666.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.2,21.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Western-United-Women,,Australia
222,222,Aimee Medwin,AUS,"DF,FW",23.0,9.0,7,732.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,17.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Western-United-Women,,Australia
223,223,Julia Sardo,AUS,DF,27.0,10.0,6,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,3.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,Matches,Western-United-Women,,Australia
224,224,Danielle Steer,AUS,"FW,MF",23.0,12.0,5,441.0,4.9,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.6,2.3,6.0,12.0,34.0,0.41,0.41,0.82,0.41,0.82,0.35,0.11,0.47,0.35,0.47,Matches,Western-United-Women,,Australia
225,225,Francesca Iermano,AUS,"DF,MF",22.0,9.0,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Western-United-Women,,Australia
226,226,Natasha Dakic,AUS,"DF,MF",23.0,10.0,2,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.1,0.07,0.1,Matches,Western-United-Women,,Australia
227,227,Aleksandra Sinclair,AUS,"FW,MF",34.0,8.0,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-United-Women,,Australia
228,228,Chloe Logarzo,AUS,"FW,MF",27.0,6.0,0,218.0,2.4,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.3,0.5,0.1,0.6,2.0,11.0,10.0,1.24,0.0,1.24,0.83,0.83,0.53,0.06,0.59,0.21,0.27,Matches,Western-United-Women,,Australia
229,229,Tiana Jaber,AUS,"DF,MF",22.0,2.0,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-United-Women,,Australia
230,230,Alyssa Dall'Oste,AUS,GK,21.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Western-United-Women,,Australia
